zlevel,well_name,image_name,keypoint_likelihood_1,keypoint_likelihood_2,1_excluded_pixels,1_mean,1_min,1_max,1_std,1_area (pixel^2),1_mean_out,1_min_out,1_max_out,1_std_out,1_area_out (pixel^2),number_objects,biggestobject_1_mean,biggestobject_1_min,biggestobject_1_max,biggestobject_1_std,biggestobject_1_area,biggestobject_1_mean_out,biggestobject_1_min_out,biggestobject_1_max_out,biggestobject_1_std_out,biggestobject_1_area_out,num_droplets,droplet_area_mean,droplet_area_total,droplet_intensity_mean,droplet_intensity_total,droplet_intensity_min,droplet_intensity_max,droplet_area_std,droplet_intensity_std,daphnia_area,daphnia_size
MIP,F11,2026-03-25- TBT-NF-LF-HF_F11_w1,0.644763171672821,1.2740648984909058,0,555.1134863797533,148,21883,451.582286798078,1913842,233.17666052549822,0,4519,185.07144205744254,13226039,6,467.37461561019643,148,21883,460.4448712593447,1353769,254.87141298431348,0,4519,221.09362400975988,13786112,80,169.925,13594,1710.536393859343,136842.91150874743,412.52225519287833,14784.314917127072,96.9098204060829,1974.426840509366,1913842,1481.8535690141587
MIP,G02,2026-03-25- TBT-NF-LF-HF_G02_w1,0.7942017316818237,0.41070783138275146,0,419.5972729823697,155,9157,530.8381884562301,1753344,216.7888638413355,0,2613,96.59447591078089,13386537,9,423.4516551985762,155,9157,545.0448258263157,1658079,217.74791018292657,0,2613,97.32187182888505,13481802,208,320.21153846153845,66604,1252.9555097236428,260614.7460225177,420.21153846153845,6022.330980392157,1280.5158884381517,1046.5294405546072,1753344,1642.1333685179168
MIP,G03,2026-03-25- TBT-NF-LF-HF_G03_w1,0.9205617904663086,0.18749386072158813,0,451.71379124073655,153,8684,595.9751113612539,1843808,224.22406518074922,0,2551,114.43733308001518,13296073,18,451.068579047519,153,8684,598.2904832504979,1827774,224.58665784462218,0,2551,115.02490286991423,13312107,43,1148.5813953488373,49389,2631.141012579908,113139.06354093604,406.969742360695,5924.512581781581,2043.04915952041,1234.462577509276,1843808,1892.1535349965657
MIP,G04,2026-03-25- TBT-NF-LF-HF_G04_w1,0.9341423511505127,0.9361448884010315,0,400.5067227117897,148,23656,756.5462477080022,1886813,212.3168012116138,133,2549,92.44312262541412,13253068,11,401.9175489557708,148,23656,813.3991477858675,1618706,215.87945921859603,133,2549,98.31483992657698,13521175,46,595.804347826087,27407,2328.4405701441283,107108.2662266299,402.3859649122807,11502.000253100481,972.9259791317966,2301.668959854283,1886813,1919.835670050955
MIP,G05,2026-03-25- TBT-NF-LF-HF_G05_w1,0.30928313732147217,1.1224271059036255,0,625.7009855918263,148,30138,1322.3532385736098,1506506,211.2180643457691,0,2569,106.32764317466008,13633375,4,660.0397113670211,148,30138,1479.8919252981934,1191825,217.63502655853978,0,2569,118.66251737408732,13948056,192,282.3645833333333,54214,3040.1364978070674,583706.207578957,421.87692307692305,17464.70038910506,388.1167746709453,3018.4960715833304,1506506,1598.577179869649
MIP,G06,2026-03-25- TBT-NF-LF-HF_G06_w1,0.26839637756347656,0.8137380480766296,0,449.3138238240372,147,20308,403.9469046294463,1876760,207.61883353096152,0,2517,110.12312852683112,13263121,7,437.9332067055037,147,20308,518.9648541550224,981880,223.68483135436986,0,2517,134.6075042256183,14158001,83,308.1686746987952,25578,1432.3527405389943,118885.27746473653,430.44848484848484,12873.9875,1372.7830448672694,1774.298279262104,1876760,877.2513892835964
MIP,G07,2026-03-25- TBT-NF-LF-HF_G07_w1,0.5753107070922852,0.9515547156333923,0,458.3758952363625,143,7736,378.38724764556156,1989698,216.96516474333475,0,3138,139.4466009157405,13150183,5,380.27686347496575,143,7736,349.4759043388908,1416319,235.1115458217043,0,3513,179.31660597940981,13723562,52,1049.2115384615386,54559,1282.2528354476065,66677.14744327553,409.92857142857144,3937.483287671233,2663.026837034545,874.5103858752796,1989698,1548.457619697743
MIP,G08,2026-03-25- TBT-NF-LF-HF_G08_w1,0.7093371748924255,0.3872149884700775,0,551.7051629459158,0,16202,920.6321139732269,1963627,229.07569700766243,0,14183,322.15547663535483,13176254,3,622.2878426961612,156,16202,1160.1229085961722,1200225,240.66715111190692,0,14183,320.6657833876431,13939656,386,200.29533678756476,77314,1975.119308809154,762396.0532003335,433.17153327816527,10072.824742268042,670.389459072367,1641.6778555586538,1963627,1394.4120624836835
MIP,G10,2026-03-25- TBT-NF-LF-HF_G10_w1,0.4942609965801239,0.852199137210846,0,463.65143648656505,147,6906,385.46176880227557,2477712,247.04360421978257,135,9845,327.12118034295645,12662169,21,398.3770668809463,147,6906,333.94085415174385,2038458,264.46193486005296,135,9845,345.21794889012,13101423,34,1635.6470588235295,55612,782.9385880515945,26619.911993754213,440.393300248139,3053.848484848485,3979.7163130383824,474.44215470344,2477712,421.74044150401323
MIP,G11,2026-03-25- TBT-NF-LF-HF_G11_w1,0.7045549154281616,0.9310187697410583,0,735.5933890520923,150,8810,841.1733927218302,1906958,246.86484830297886,129,6544,243.34824315481083,13232923,6,376.458565350474,150,3669,178.69865293822252,1333594,301.85134808511515,129,8810,423.971424155448,13806287,1,77,77,541.0519480519481,541.0519480519481,541.0519480519481,541.0519480519481,NaN,NaN,1906958,1789.9455298974883
